Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCM18,OUT046,0.06867638
FDK16,OUT046,0.11410675
FDI28,OUT017,0.08869065
FDS11,OUT018,0.25078812
DRD13,OUT046,0.061897844
FDL36,OUT035,0.09872943
FDI27,OUT013,0.042209137
FDJ53,OUT019,0.013878239
FDS44,OUT045,0.2757884
FDE28,OUT046,0.2736867
FDQ33,OUT018,0.15205063
FDB37,OUT017,0.2605745
FDQ31,OUT045,0.08272172
NCQ05,OUT046,0.18642013
FDE10,OUT013,0.12734471
FDF38,OUT017,0.042831868
FDE50,OUT019,0.03427659
DRG37,OUT010,0.0
NCH06,OUT049,0.33796963
FDY14,OUT045,0.29794762
FDO27,OUT017,0.10716121
FDQ19,OUT049,0.20544136
FDZ26,OUT019,0.039251603
FDN51,OUT013,0.3202721
FDK20,OUT035,0.15029608
FDD40,OUT018,0.21948987
DRI25,OUT018,0.032001875
FDH56,OUT017,0.12864745
FDI36,OUT027,0.3425678
DRH11,OUT018,0.040057033
NCV18,OUT017,0.09247668
DRI01,OUT049,0.24617048
DRE48,OUT049,0.2527597
FDS51,OUT035,0.07111982
FDM38,OUT017,0.05103325
FDB60,OUT027,0.3600087
FDY58,OUT035,0.29065025
FDY22,OUT045,0.15724231
FDF11,OUT027,0.40826464
FDZ51,OUT035,0.1078393
FDQ45,OUT017,0.2182195
FDF17,OUT035,0.23104009
NCF31,OUT027,0.29301274
FDA37,OUT013,0.1302548
FDO51,OUT046,0.04519909
FDF34,OUT013,0.23782238
FDD57,OUT018,0.07447555
FDO37,OUT046,0.24028824
FDR49,OUT049,0.0559652
FDS39,OUT049,0.15604264
FDI48,OUT027,0.1167517
DRM35,OUT049,0.21466947
FDV57,OUT035,0.2176203
FDZ55,OUT013,0.20011182
FDI28,OUT035,0.09335122
FDS21,OUT045,0.05012758
FDT34,OUT013,0.10700638
DRI25,OUT035,0.059322648
FDT47,OUT010,0.020700574
DRH39,OUT045,0.078424506
NCD54,OUT045,0.16556649
FDU16,OUT027,0.16680886
NCW29,OUT045,0.14838897
FDV25,OUT027,0.39441755
FDM56,OUT035,0.12665221
FDZ04,OUT027,0.107621804
FDG59,OUT019,0.013878239
FDI56,OUT045,0.088039406
FDS33,OUT035,0.09093338
FDC23,OUT049,0.19848333
FDT11,OUT049,0.20061925
FDG17,OUT045,0.28890017
FDZ44,OUT045,0.11402323
FDJ52,OUT013,0.18685766
DRI23,OUT046,0.1794518
DRE15,OUT010,0.0062563443
NCF07,OUT013,0.09545289
NCR29,OUT049,0.06233506
FDE44,OUT019,0.013878239
FDT23,OUT035,0.08799824
NCG06,OUT017,0.30223104
NCU41,OUT010,0.021892367
FDH46,OUT017,0.112336636
FDV31,OUT013,0.20839551
NCT41,OUT027,0.2858775
FDE22,OUT027,0.30295476
FDC26,OUT045,0.12726615
DRF51,OUT017,0.043663748
NCY53,OUT019,0.013878239
FDY21,OUT017,0.22810002
FDL27,OUT013,0.05164954
FDZ34,OUT049,0.22867428
NCF43,OUT010,0.0
FDC21,OUT035,0.12427923
FDL26,OUT013,0.17880447
FDT25,OUT010,0.0
NCR30,OUT046,0.07598105
DRL23,OUT019,0.013878239
NCR05,OUT049,0.2634858
NCE19,OUT018,0.03650134
FDY07,OUT035,0.056233384
FDB10,OUT017,0.27378884
FDP57,OUT013,0.10539924
FDU48,OUT019,0.013878239
FDH48,OUT035,0.09827812
FDO33,OUT035,0.13167551
NCU29,OUT045,0.15751304
FDW35,OUT046,0.07086306
FDH05,OUT010,0.040335502
FDP26,OUT049,0.10065503
DRG27,OUT035,0.062014274
FDQ33,OUT046,0.16777138
FDH20,OUT010,0.01844628
FDV14,OUT046,0.07888361
DRD01,OUT046,0.05278302
NCI17,OUT049,0.10849041
FDF39,OUT010,0.043268673
FDX37,OUT046,0.12661779
NCX17,OUT035,0.29347965
FDN03,OUT013,0.32826903
NCS41,OUT010,0.0
FDH34,OUT045,0.20177919
NCX53,OUT018,0.15209815
FDY31,OUT046,0.17447613
FDD20,OUT017,0.14053406
FDE51,OUT045,0.037903443
FDV27,OUT046,0.09822877
FDF16,OUT035,0.17086421
FDZ02,OUT049,0.08831211
NCK05,OUT045,0.060517572
FDM12,OUT027,0.33090964
NCA05,OUT018,0.1635129
FDX33,OUT045,0.18083262
FDM25,OUT049,0.20482449
FDE41,OUT018,0.06047173
FDW14,OUT045,0.086150646
NCD30,OUT046,0.098639496
FDB23,OUT010,0.096983664
FDF45,OUT046,0.0752424
FDW20,OUT017,0.14790015
FDF47,OUT045,0.2080474
NCR05,OUT019,0.02325666
DRB01,OUT046,0.20877668
FDE36,OUT013,0.1862271
FDU56,OUT049,0.21846053
FDB23,OUT049,0.24136391
FDN48,OUT049,0.10735181
FDS43,OUT013,0.23016682
NCN05,OUT013,0.21586043
NCL53,OUT049,0.21233346
FDL56,OUT046,0.08736699
FDH17,OUT018,0.08740055
FDP37,OUT046,0.14223266
FDG09,OUT019,0.03186404
FDA55,OUT045,0.2480173
FDX31,OUT049,0.2662164
FDJ41,OUT045,0.29694763
DRC24,OUT045,0.18090168
FDQ21,OUT035,0.15225774
NCT54,OUT045,0.09637338
FDH08,OUT049,0.2977204
FDY38,OUT018,0.27024686
DRM11,OUT010,0.047518633
FDG32,OUT049,0.25321546
NCH18,OUT046,0.26163912
FDI20,OUT035,0.25849906
FDA33,OUT018,0.14976968
FDN45,OUT013,0.25284946
FDT45,OUT010,0.013878239
FDR32,OUT035,0.2883352
FDA48,OUT017,0.25254273
FDN23,OUT017,0.16555236
NCR18,OUT035,0.051168248
FDD45,OUT046,0.10044539
FDI22,OUT018,0.2316291
FDT09,OUT013,0.15355094
DRC24,OUT027,0.30249545
FDT39,OUT046,0.18704893
FDX28,OUT045,0.10446288
FDA50,OUT018,0.080452815
FDT33,OUT027,0.2984832
FDQ60,OUT049,0.12461176
NCM19,OUT018,0.11379549
FDF40,OUT046,0.26437557
NCI30,OUT035,0.29860505
FDK34,OUT049,0.28681368
FDA38,OUT027,0.43856964
FDT02,OUT045,0.029419135
FDC11,OUT017,0.09316468
FDD08,OUT046,0.043900874
NCS29,OUT046,0.30376732
DRI03,OUT010,0.03652192
FDK48,OUT035,0.085921675
FDM52,OUT049,0.17602022
FDP49,OUT035,0.058806174
DRA24,OUT046,0.18166065
NCJ43,OUT049,0.23208788
FDE11,OUT045,0.19554317
FDP01,OUT049,0.15986538
FDQ59,OUT018,0.07579566
FDA43,OUT019,0.020400003
FDL14,OUT017,0.17962849
FDV50,OUT010,0.0
FDT01,OUT027,0.3386437
NCC42,OUT035,0.17234874
FDO28,OUT046,0.14204553
FDD32,OUT019,0.013878239
FDV45,OUT035,0.23273964
NCW17,OUT019,0.013878239
NCJ17,OUT027,0.1652097
NCF18,OUT049,0.22480972
FDP01,OUT045,0.17500271
FDH24,OUT045,0.1742766
FDI38,OUT027,0.36250788
FDX03,OUT035,0.034255683
FDY28,OUT046,0.24993323
FDN34,OUT018,0.17918895
FDJ02,OUT045,0.17588782
FDW40,OUT019,0.013878239
FDX03,OUT017,0.03506758
FDE17,OUT027,0.27297407
FDT58,OUT046,0.18711539
FDI38,OUT013,0.25964725
FDW22,OUT035,0.2893183
FDS15,OUT027,0.20974575
NCX06,OUT013,0.2091053
DRK47,OUT035,0.2952454
FDC23,OUT027,0.32911947
FDM56,OUT010,0.015149368
FDP21,OUT046,0.23617758
FDP58,OUT046,0.23320642
FDA27,OUT019,0.06067477
FDK41,OUT019,0.013878239
NCH42,OUT046,0.25127926
FDG29,OUT045,0.036747053
FDW15,OUT018,0.15242626
FDD28,OUT018,0.03759137
FDQ37,OUT049,0.21319474
FDC23,OUT035,0.22932908
FDV13,OUT035,0.08666464
FDK33,OUT046,0.23059848
FDO33,OUT013,0.10825601
FDN21,OUT017,0.19586408
NCW06,OUT027,0.36041975
FDI38,OUT035,0.27182072
FDC21,OUT027,0.20897956
NCS05,OUT046,0.167745
NCN53,OUT049,0.038582735
FDV40,OUT010,0.013878239
FDG60,OUT017,0.26416403
NCY30,OUT027,0.34444633
FDM40,OUT045,0.15384865
NCO30,OUT046,0.19679964
FDK10,OUT046,0.22491923
FDM36,OUT045,0.20492978
FDN10,OUT013,0.11798312
FDM46,OUT018,0.09112201
FDX50,OUT049,0.123260535
FDP33,OUT045,0.27003273
FDO12,OUT045,0.2241123
FDC28,OUT013,0.10348063
FDO31,OUT045,0.07708128
FDX45,OUT035,0.18080257
FDV21,OUT049,0.15315706
FDH04,OUT049,0.0879288
NCG54,OUT013,0.19069242
FDO13,OUT046,0.18894629
FDA09,OUT027,0.29988644
FDC38,OUT017,0.15814123
NCO42,OUT046,0.14982939
FDL45,OUT049,0.14557095
NCK31,OUT013,0.036362134
FDM39,OUT017,0.18445514
FDC22,OUT010,0.007592211
FDF46,OUT046,0.13331574
FDQ37,OUT045,0.20144194
FDH41,OUT010,0.0
FDQ04,OUT046,0.051687494
NCQ02,OUT027,0.35535818
FDJ57,OUT027,0.3290724
NCE07,OUT049,0.16416515
FDE56,OUT013,0.04356888
FDI20,OUT049,0.24530545
FDK36,OUT018,0.031222861
FDP08,OUT027,0.33399674
FDF44,OUT017,0.14225473
NCU53,OUT017,0.1830416
FDF47,OUT035,0.29119158
FDS55,OUT010,0.0
FDZ52,OUT010,0.014500731
FDL04,OUT018,0.09779359
NCM26,OUT035,0.1925776
FDX43,OUT049,0.2186953
FDP52,OUT049,0.25136107
DRK49,OUT045,0.03799787
FDE38,OUT013,0.18466423
DRF13,OUT035,0.17355849
FDK41,OUT010,0.013878239
FDJ04,OUT027,0.22466384
FDZ44,OUT018,0.113666825
FDS11,OUT013,0.27273893
FDA55,OUT049,0.2617789
NCW53,OUT046,0.2239288
FDB49,OUT027,0.20216997
FDD23,OUT017,0.2273354
NCV42,OUT045,0.10560722
NCZ29,OUT018,0.11876593
FDQ26,OUT013,0.04761996
FDV08,OUT017,0.043219637
FDC53,OUT049,0.11487634
FDV58,OUT010,0.0316214
NCP02,OUT019,0.013878239
DRI37,OUT045,0.059455156
FDQ12,OUT049,0.2869972
FDE33,OUT046,0.088752955
FDX27,OUT045,0.09282907
FDM22,OUT017,0.041699395
NCH30,OUT019,0.013878239
FDC04,OUT017,0.28473926
FDO38,OUT046,0.10119354
FDV52,OUT027,0.21033914
FDB32,OUT013,0.095897555
FDV43,OUT018,0.032972433
FDI24,OUT018,0.19018035
FDR40,OUT017,0.08152341
FDW02,OUT049,0.1180166
FDE44,OUT049,0.05257094
FDL38,OUT046,0.12939249
NCT54,OUT010,0.0
DRJ39,OUT010,0.0
FDW55,OUT049,0.25402972
DRF13,OUT019,0.013878239
NCW17,OUT049,0.14598636
FDP13,OUT035,0.034715742
FDS08,OUT018,0.1812871
NCP17,OUT035,0.071162015
NCO53,OUT035,0.21138647
FDH19,OUT045,0.20397168
FDJ04,OUT017,0.13985643
FDG10,OUT049,0.052533418
FDA40,OUT010,0.013878239
FDI53,OUT045,0.1832494
FDU09,OUT010,0.013878239
FDK60,OUT045,0.10050574
FDR43,OUT017,0.037973754
FDW22,OUT017,0.2654416
DRP47,OUT010,0.06984789
DRG48,OUT010,0.005660494
FDA14,OUT035,0.1759364
FDU49,OUT013,0.06668577
FDK28,OUT045,0.2864164
FDT19,OUT046,0.19523558
NCQ42,OUT045,0.15065496
FDD03,OUT045,0.26598385
NCM53,OUT013,0.112127386
NCX53,OUT045,0.17003877
FDV14,OUT027,0.15830651
NCZ54,OUT017,0.18375988
FDB39,OUT013,0.036806464
DRC24,OUT046,0.1522472
FDY36,OUT013,0.06210135
FDN01,OUT035,0.21583617
DRH25,OUT046,0.044659883
FDV08,OUT046,0.053066544
NCP53,OUT049,0.28289884
FDU52,OUT010,0.0
NCI42,OUT045,0.22785799
FDZ14,OUT035,0.14042988
FDF11,OUT046,0.32618448
FDQ13,OUT018,0.06974396
FDO32,OUT010,0.010982443
DRJ37,OUT018,0.15786023
FDY43,OUT046,0.16780959
NCT41,OUT017,0.18186076
NCV17,OUT045,0.15817691
FDM04,OUT027,0.116755314
DRB48,OUT018,0.035088014
FDM24,OUT013,0.16043772
FDT37,OUT049,0.30318728
NCO05,OUT010,0.0027486933
FDL13,OUT046,0.28730738
FDL15,OUT017,0.17967926
FDB11,OUT018,0.25247696
FDL14,OUT019,0.019715093
FDY10,OUT019,0.013878239
FDJ40,OUT049,0.11069202
NCW18,OUT046,0.24560766
NCY06,OUT013,0.13425419
DRE13,OUT018,0.074810304
FDA26,OUT045,0.24602045
NCE19,OUT010,0.013878239
FDE33,OUT035,0.08119141
DRL59,OUT027,0.12820418
FDY07,OUT046,0.05461116
FDF57,OUT018,0.18142371
FDM58,OUT035,0.11983293
FDP26,OUT027,0.1922401
FDY32,OUT046,0.18215641
FDD51,OUT010,0.013878239
FDU22,OUT018,0.113412365
FDZ49,OUT018,0.24585685
NCI42,OUT017,0.2469503
FDT04,OUT027,0.09581302
NCU41,OUT045,0.20116444
FDS56,OUT045,0.30474085
NCN42,OUT017,0.18091029
FDK34,OUT046,0.24863385
FDB03,OUT017,0.29522923
DRJ25,OUT035,0.047956035
FDT25,OUT027,0.240407
FDN20,OUT013,0.18827824
FDP09,OUT013,0.24476358
FDM20,OUT019,0.043200467
NCG55,OUT046,0.12378508
NCP14,OUT045,0.10621386
NCH06,OUT046,0.2612739
FDV52,OUT013,0.10582626
NCL07,OUT035,0.048940793
DRJ11,OUT027,0.34339714
DRO59,OUT013,0.059204504
FDW15,OUT010,0.031161964
NCQ30,OUT035,0.1367562
NCN54,OUT019,0.013878239
FDY01,OUT027,0.19680227
FDX39,OUT035,0.26254877
FDH53,OUT027,0.16870947
FDA57,OUT035,0.043264024
NCC07,OUT010,0.014232747
FDU28,OUT013,0.22197014
FDK36,OUT010,0.013878239
FDR36,OUT018,0.040028065
NCQ17,OUT035,0.17977394
FDS28,OUT019,0.013878239
FDE08,OUT045,0.1732123
FDU22,OUT046,0.13800779
FDG41,OUT045,0.1196421
FDO31,OUT010,0.016180085
FDM21,OUT019,0.045428425
FDU40,OUT017,0.21867613
FDV36,OUT018,0.11697632
FDT10,OUT027,0.12576056
FDX38,OUT045,0.039354965
NCU30,OUT027,0.31251287
NCV06,OUT049,0.23245835
FDT16,OUT035,0.3553072
NCP41,OUT027,0.21316604
FDZ56,OUT017,0.19845363
FDC22,OUT035,0.22812328
FDU10,OUT035,0.036775477
FDS46,OUT045,0.13309336
FDO08,OUT049,0.19656347
NCV42,OUT018,0.104049414
FDP33,OUT035,0.31955212
FDJ12,OUT046,0.24645688
FDH04,OUT045,0.09111712
NCU54,OUT013,0.26176414
FDO36,OUT010,0.007002501
FDT37,OUT027,0.45034128
FDD14,OUT010,0.02494097
FDA16,OUT013,0.28065595
NCS42,OUT019,0.013878239
FDP10,OUT019,0.013878239
FDQ28,OUT049,0.16644233
FDK57,OUT010,0.0
FDK02,OUT013,0.11339282
FDW47,OUT018,0.12088623
NCC42,OUT018,0.13151862
FDQ37,OUT018,0.20866466
FDL40,OUT046,0.11065404
DRE13,OUT010,0.0075610806
FDQ34,OUT027,0.19581039
NCB54,OUT046,0.1633773
FDS48,OUT049,0.17610952
FDO15,OUT045,0.07305342
NCT30,OUT013,0.02830676
FDU49,OUT027,0.1662701
FDE21,OUT046,0.12573113
FDS49,OUT019,0.013878239
FDT38,OUT027,0.16199256
FDZ01,OUT045,0.10737008
FDC41,OUT035,0.082452565
DRG13,OUT010,0.0
NCZ42,OUT018,0.24174765
NCM07,OUT045,0.094827764
NCV17,OUT018,0.1329786
DRK39,OUT035,0.09025288
FDS37,OUT018,0.10677225
FDV12,OUT019,0.013878239
NCG19,OUT018,0.26419893
FDS51,OUT013,0.041302778
NCO14,OUT046,0.05090429
FDC38,OUT046,0.16018997
FDN15,OUT046,0.14752932
NCH42,OUT013,0.3002571
FDQ22,OUT046,0.044293117
FDC05,OUT013,0.22525029
FDZ31,OUT013,0.21755818
DRJ23,OUT049,0.21845561
FDC52,OUT035,0.18937638
DRD12,OUT010,0.007148921
FDV55,OUT017,0.17117554
FDD32,OUT046,0.09770665
FDR01,OUT049,0.21957125
FDY08,OUT019,0.013878239
FDQ45,OUT045,0.21985961
DRN11,OUT027,0.255939
NCS05,OUT018,0.12727468
FDY32,OUT035,0.18291096
NCD31,OUT045,0.1837582
NCE06,OUT049,0.18698543
NCP14,OUT046,0.11322546
NCF18,OUT019,0.01496465
FDF14,OUT018,0.1519601
FDB22,OUT017,0.17111824
NCH54,OUT049,0.19439816
FDU27,OUT035,0.02315079
FDS58,OUT027,0.28708285
NCU29,OUT035,0.17244478
FDJ57,OUT013,0.22444624
FDL56,OUT049,0.10584359
FDH60,OUT035,0.23361416
FDN24,OUT018,0.036759797
FDD02,OUT017,0.13381961
FDP15,OUT017,0.3048868
FDB28,OUT027,0.376999
DRC49,OUT045,0.14409961
NCG30,OUT018,0.11224171
FDJ14,OUT049,0.064980395
FDL52,OUT045,0.037206184
NCG19,OUT027,0.4293742
NCN41,OUT035,0.14895055
FDW22,OUT013,0.27158207
FDI02,OUT013,0.097587936
FDV51,OUT045,0.19004089
FDV48,OUT046,0.09334385
NCL17,OUT019,0.013878239
FDP46,OUT045,0.09642722
FDU10,OUT045,0.036790974
FDT37,OUT010,0.0
FDI27,OUT035,0.04347967
FDN51,OUT046,0.28508672
FDW07,OUT035,0.0777263
FDN45,OUT049,0.25753692
DRN37,OUT027,0.3225275
DRF48,OUT049,0.24597462
FDP38,OUT019,0.013878239
NCX18,OUT027,0.36678076
FDK45,OUT018,0.11758009
FDZ37,OUT049,0.0801516
FDS50,OUT018,0.22130808
NCR54,OUT018,0.21772248
NCS17,OUT035,0.10481985
FDV31,OUT046,0.19214003
DRE27,OUT017,0.104703926
FDN60,OUT013,0.1729163
FDK26,OUT013,0.21642844
FDX37,OUT018,0.098813616
FDW31,OUT046,0.22819237
FDX26,OUT018,0.20233329
DRL49,OUT019,0.013878239
FDU49,OUT017,0.078437954
FDY58,OUT046,0.24388003
FDN03,OUT045,0.29549876
NCV06,OUT010,0.0
FDH53,OUT045,0.07796233
FDG31,OUT018,0.044700317
NCC06,OUT045,0.1531768
FDS13,OUT049,0.3439333
FDP16,OUT035,0.3135287
FDA35,OUT013,0.12718703
DRP47,OUT018,0.28555208
FDY28,OUT010,0.0
FDY20,OUT035,0.09449633
NCH30,OUT017,0.1273027
NCR29,OUT019,0.013878239
NCP05,OUT013,0.17749645
NCF30,OUT019,0.013878239
FDA08,OUT035,0.20864128
FDN51,OUT027,0.46003255
FDH12,OUT046,0.1215863
FDY39,OUT017,0.20223746
NCO53,OUT045,0.21372244
FDB40,OUT046,0.16326311
FDH02,OUT049,0.083183214
FDY11,OUT027,0.13964485
FDQ09,OUT019,0.013878239
FDP16,OUT013,0.28763327
NCF55,OUT018,0.028422324
FDY09,OUT027,0.33024833
FDY39,OUT045,0.19963975
NCU53,OUT049,0.19278975
NCT41,OUT049,0.1780344
FDJ45,OUT046,0.06549287
FDR28,OUT013,0.19219208
FDN08,OUT013,0.109776124
FDJ07,OUT049,0.11955363
FDZ09,OUT027,0.307627
FDQ14,OUT017,0.15450267
FDY12,OUT027,0.101659745
FDK57,OUT046,0.13959979
FDD20,OUT049,0.1466323
FDS36,OUT018,0.09219637
FDI40,OUT049,0.090212725
FDJ40,OUT045,0.122695
FDE08,OUT013,0.16400932
DRK01,OUT013,0.09503793
FDC58,OUT049,0.04810898
FDE50,OUT046,0.23839691
FDX48,OUT035,0.18373857
DRM35,OUT018,0.18613616
FDG41,OUT013,0.1018603
FDB52,OUT046,0.25670275
FDV19,OUT045,0.1930652
DRG48,OUT017,0.14376616
FDI26,OUT013,0.2069319
FDU11,OUT019,0.013878239
FDF59,OUT019,0.013878239
FDR07,OUT049,0.09760404
NCE06,OUT017,0.1711678
FDE10,OUT046,0.15812257
NCO55,OUT046,0.14801398
FDZ13,OUT013,0.04724185
FDT50,OUT017,0.101785645
FDH12,OUT010,0.0
FDD21,OUT045,0.12990977
NCM05,OUT013,0.3406846
FDK04,OUT013,0.039538056
FDN33,OUT017,0.11053625
NCM18,OUT010,0.013878239
DRC25,OUT049,0.081632785
FDT47,OUT017,0.10346223
FDD45,OUT027,0.19640553
NCD07,OUT018,0.10813952
NCY54,OUT010,0.012788104
FDL12,OUT049,0.04164952
FDL02,OUT017,0.09227124
FDC60,OUT035,0.094649196
FDR37,OUT017,0.22201282
FDY16,OUT017,0.23143892
FDU26,OUT045,0.14474025
FDN24,OUT013,0.031462908
FDH44,OUT013,0.17415036
FDE23,OUT010,0.013878239
FDW60,OUT017,0.19991425
FDQ55,OUT049,0.13686818
FDV32,OUT027,0.11703501
FDV03,OUT010,0.0
FDY14,OUT010,0.09673277
NCL55,OUT027,0.44245717
DRF25,OUT017,0.039763868
FDX03,OUT046,0.044431623
FDF40,OUT045,0.26522383
FDX24,OUT010,0.0
FDA25,OUT049,0.08273231
FDH21,OUT018,0.16103064
FDB47,OUT010,0.0
FDT34,OUT019,0.013878239
FDS39,OUT010,0.0
NCU05,OUT046,0.10398246
FDE02,OUT049,0.108344555
FDL25,OUT035,0.09466939
FDC50,OUT049,0.09467368
FDZ32,OUT049,0.11387917
FDV14,OUT045,0.096210964
FDR07,OUT045,0.10849545
FDB26,OUT049,0.042396687
NCR50,OUT045,0.17440887
FDP01,OUT018,0.17778516
FDH57,OUT045,0.13519649
FDM60,OUT027,0.09733026
FDA45,OUT017,0.21225461
FDU55,OUT017,0.305991
FDH40,OUT035,0.08513093
FDG40,OUT019,0.013878239
FDT12,OUT049,0.22201048
DRL59,OUT045,0.04771097
FDT47,OUT018,0.079271145
FDI60,OUT017,0.06520293
DRF51,OUT027,0.10262563
NCK31,OUT049,0.049173012
FDB08,OUT045,0.1620658
FDM44,OUT035,0.12183632
FDD46,OUT018,0.164094
FDR27,OUT019,0.013878239
FDV56,OUT010,0.024083741
FDM02,OUT049,0.06625463
FDU45,OUT018,0.103018634
FDZ10,OUT017,0.14447588
NCK31,OUT010,0.013878239
FDR27,OUT035,0.1489956
FDF33,OUT013,0.11175041
FDJ36,OUT046,0.11779209
FDP33,OUT049,0.3002196
FDG17,OUT046,0.2995368
FDG47,OUT027,0.46114987
NCW29,OUT046,0.1581485
DRH59,OUT017,0.083084084
FDR32,OUT017,0.26427633
FDP48,OUT035,0.22326459
FDG17,OUT035,0.32440156
DRJ59,OUT017,0.039789654
FDY48,OUT027,0.19368804
FDB02,OUT046,0.2384211
FDN10,OUT019,0.013878239
NCD55,OUT035,0.052153595
FDX34,OUT013,0.12198639
FDZ38,OUT045,0.19907239
DRF37,OUT049,0.30717131
DRL47,OUT019,0.013878239
FDL27,OUT035,0.073147155
NCP53,OUT035,0.31513283
FDT03,OUT019,0.02603028
FDJ28,OUT035,0.24028902
FDF40,OUT018,0.28980833
FDA32,OUT035,0.2703036
NCP02,OUT017,0.064044565
FDZ31,OUT045,0.23274711
NCQ29,OUT013,0.31855306
FDP57,OUT010,0.014865999
FDL32,OUT027,0.20658685
DRB01,OUT035,0.22337766
FDJ40,OUT046,0.14282314
FDO24,OUT018,0.16978906
FDO11,OUT018,0.2864284
FDA56,OUT035,0.1389703
FDF02,OUT045,0.11782144
FDA10,OUT013,0.11908622
NCI55,OUT017,0.14250126
FDZ40,OUT010,0.013878239
FDV08,OUT049,0.038507327
FDN48,OUT013,0.07713599
FDU57,OUT017,0.17110856
DRF49,OUT013,0.123884454
FDS02,OUT035,0.22160442
FDS43,OUT046,0.20074007
FDT16,OUT013,0.3204556
FDX19,OUT027,0.43140474
FDK15,OUT046,0.10307525
DRA12,OUT049,0.16589566
FDY35,OUT017,0.04584275
NCU42,OUT013,0.20568289
FDD26,OUT013,0.21305986
FDR11,OUT018,0.16215016
NCP53,OUT045,0.2576988
FDP34,OUT045,0.17094764
NCV41,OUT019,0.013878239
FDN20,OUT018,0.17367892
FDZ16,OUT018,0.21623594
FDZ28,OUT049,0.12776229
NCL55,OUT013,0.31471643
NCJ17,OUT046,0.101890564
FDT37,OUT046,0.29639924
FDV51,OUT049,0.19748993
FDZ28,OUT035,0.14647649
FDN27,OUT013,0.12455744
FDS14,OUT019,0.013878239
FDZ58,OUT045,0.14323683
FDD46,OUT046,0.17818373
FDJ03,OUT035,0.03941769
FDU03,OUT010,0.03870716
FDA33,OUT027,0.28306615
NCW53,OUT035,0.2422982
NCC55,OUT017,0.04140942
FDP52,OUT019,0.0455411
FDE39,OUT049,0.12218529
FDB44,OUT035,0.24680959
FDG59,OUT013,0.034199968
FDI05,OUT013,0.048064977
FDF59,OUT045,0.14763606
FDM39,OUT019,0.018607933
FDB14,OUT013,0.06306583
NCS05,OUT019,0.013878239
DRJ35,OUT045,0.067077756
FDO31,OUT019,0.013878239
FDA31,OUT046,0.19423808
FDX40,OUT049,0.043171853
FDW56,OUT045,0.20370246
FDH09,OUT018,0.05391346
FDA52,OUT019,0.014988729
FDF20,OUT019,0.026582848
FDE40,OUT046,0.05605775
NCU17,OUT046,0.12073756
NCP14,OUT035,0.12272966
FDN25,OUT027,0.118140504
FDU39,OUT049,0.07139473
NCM05,OUT017,0.30411065
FDU07,OUT017,0.16098267
FDF28,OUT049,0.13274933
FDR57,OUT049,0.17513093
FDJ33,OUT013,0.11968093
DRH23,OUT035,0.060389437
FDQ52,OUT046,0.26303214
DRK13,OUT035,0.23426002
FDP09,OUT046,0.22938907
FDR08,OUT027,0.20501165
FDV50,OUT045,0.12449406
FDT13,OUT049,0.22185852
FDJ27,OUT027,0.19019853
FDH21,OUT046,0.21262096
FDW14,OUT027,0.17011502
FDL52,OUT049,0.043080863
FDW28,OUT017,0.23563679
FDL40,OUT049,0.108611435
FDE24,OUT046,0.1543585
FDX35,OUT049,0.2557402
FDP46,OUT017,0.10051067
FDX56,OUT045,0.23477146
FDQ45,OUT049,0.21746252
FDK50,OUT027,0.29971775
FDY26,OUT045,0.23216586
FDQ09,OUT017,0.12574129
FDN39,OUT049,0.19874227
FDP13,OUT017,0.044873357
FDR51,OUT013,0.1703446
FDZ49,OUT010,0.061060607
FDL28,OUT018,0.26411098
FDZ10,OUT035,0.15246812
FDK38,OUT013,0.15889056
DRL49,OUT027,0.2839338
FDR15,OUT013,0.17047618
FDQ24,OUT035,0.3234121
FDD56,OUT013,0.1972514
NCR42,OUT046,0.04135281
FDH52,OUT045,0.057592988
FDH57,OUT019,0.013878239
FDR15,OUT010,0.0
FDJ34,OUT035,0.13843262
FDW37,OUT035,0.09679352
FDQ23,OUT018,0.090790756
FDP34,OUT013,0.16283007
FDE04,OUT027,0.31952056
FDC48,OUT045,0.07960639
FDA47,OUT019,0.013878239
FDI35,OUT018,0.19050944
NCV05,OUT013,0.17598614
FDR28,OUT045,0.19360009
FDH31,OUT017,0.10734693
FDP59,OUT019,0.013878239
FDS19,OUT018,0.04518763
FDM60,OUT045,0.036643438
FDJ44,OUT018,0.18246211
DRH51,OUT017,0.0989202
DRC25,OUT017,0.08449431
DRE25,OUT013,0.079440154
NCX05,OUT049,0.13034052
FDR11,OUT017,0.18296467
DRP47,OUT045,0.2693828
DRC49,OUT019,0.013878239
FDQ47,OUT027,0.07100277
FDL20,OUT013,0.09979886
FDM34,OUT035,0.16733292
NCN55,OUT013,0.29523802
FDD41,OUT035,0.11292817
FDE52,OUT049,0.09276567
NCT18,OUT019,0.01557603
FDJ32,OUT018,0.039463185
FDE16,OUT046,0.2283585
FDZ09,OUT045,0.19114313
DRZ11,OUT046,0.13399425
FDK41,OUT049,0.09774284
FDE56,OUT049,0.040660366
FDH34,OUT013,0.22520475
DRI49,OUT013,0.043467976
DRI59,OUT046,0.24069844
DRC36,OUT049,0.21208793
FDS15,OUT019,0.013878239
FDI07,OUT018,0.21999548
FDZ15,OUT018,0.10970625
NCX41,OUT027,0.38213694
